GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Home Odds,Away Odds,previous_game_home_win_loss,previous_game_away_win_loss,previous_game_home_position,previous_game_home_points,previous_game_home_percentage,previous_game_away_position,previous_game_away_points,previous_game_away_percentage,Day,Month,MinutesSinceMidnight,HomeProbability,AwayProbability
2012R1002,2012,10,2012-06-02,16.2,3.8,0.0,8,1900-01-01 13:45:00,17243,7,4.2,7.3,13.8,19.12,126,9,4.2,7.3,8.5,9.7,61,8.0,24.0,111.0,17.0,4.0,47.4,1.01,19.57,1.0,0.0,9.0,20.0,103.7,16.0,4.0,47.3,5,6,825,0.9900990099009901,0.05109862033725089
2012R1003,2012,10,2012-06-02,12.7,4.5,0.0,9,1900-01-01 14:10:00,16143,10,5.2,12.5,20.1,27.12,174,12,4.1,6.4,7.4,9.5,59,6.0,24.0,128.9,12.0,16.0,99.8,1.26,3.81,0.0,1.0,8.0,20.0,116.4,11.0,16.0,112.7,5,6,850,0.7936507936507936,0.26246719160104987
2012R1004,2012,10,2012-06-02,20.6,7.4,0.0,3,1900-01-01 14:40:00,31392,6,3.3,6.6,10.9,12.1,82,1,5.2,10.5,12.6,17.9,111,11.0,20.0,92.6,3.0,32.0,128.2,2.37,1.57,0.0,0.0,10.0,20.0,95.5,3.0,28.0,127.4,5,6,880,0.42194092827004215,0.6369426751592356
2012R1005,2012,10,2012-06-02,19.1,9.8,0.0,5,1900-01-01 19:10:00,24746,13,5.2,9.4,10.9,14.15,99,3,3.1,4.2,5.6,6.9,45,13.0,16.0,93.4,7.0,24.0,118.7,3.11,1.36,1.0,1.0,15.0,12.0,86.7,6.0,24.0,128.9,5,6,1150,0.3215434083601286,0.7352941176470588
2012R1006,2012,10,2012-06-02,15.4,2.1,0.0,1,1900-01-01 19:40:00,42987,5,1.5,2.9,5.13,6.16,52,11,1.2,4.3,5.5,8.1,58,2.0,32.0,136.4,16.0,4.0,54.6,1.04,10.88,1.0,0.0,2.0,32.0,140.2,18.0,0.0,51.8,5,6,1180,0.9615384615384615,0.09191176470588235
2012R1007,2012,10,2012-06-03,22.9,16.4,26.4,6,1900-01-01 13:10:00,15546,2,3.3,7.4,8.5,16.6,102,17,2.1,5.5,10.7,15.1,100,14.0,16.0,89.2,1.0,32.0,136.9,4.67,1.19,0.0,1.0,14.0,12.0,87.7,1.0,32.0,142.6,6,6,790,0.21413276231263384,0.8403361344537815
2012R1008,2012,10,2012-06-03,15.7,14.0,28.7,7,1900-01-01 15:15:00,13505,16,9.0,10.5,16.9,20.12,132,18,1.1,3.1,4.5,5.1,40,5.0,28.0,141.7,15.0,16.0,83.9,1.28,3.59,0.0,0.0,5.0,24.0,130.7,13.0,16.0,93.2,6,6,915,0.78125,0.2785515320334262
2012R1009,2012,10,2012-06-03,13.3,5.6,0.8,1,1900-01-01 16:40:00,36913,4,5.4,12.6,18.9,23.11,149,8,3.1,5.3,5.7,7.1,52,4.0,32.0,122.4,18.0,0.0,56.9,1.01,16.31,1.0,0.0,4.0,28.0,110.9,17.0,0.0,60.2,6,6,1000,0.9900990099009901,0.061312078479460456
2012R1101,2012,11,2012-06-08,13.1,8.1,0.0,4,1900-01-01 19:50:00,47632,3,4.4,6.6,9.1,11.19,85,7,2.2,5.7,10.1,14.13,97,9.0,24.0,115.3,7.0,28.0,111.3,2.74,1.44,0.0,1.0,7.0,24.0,118.7,8.0,24.0,111.0,4,6,1190,0.36496350364963503,0.6944444444444444
2012R1104,2012,11,2012-06-09,11.9,9.0,6.2,4,1900-01-01 19:40:00,42785,5,1.5,1.11,2.15,11.16,82,16,5.3,8.6,11.8,13.8,86,4.0,32.0,132.3,2.0,32.0,137.9,1.5,2.55,0.0,1.0,2.0,32.0,136.4,5.0,28.0,141.7,5,6,1180,0.6666666666666666,0.3921568627450981
2012R1102,2012,11,2012-06-09,11.9,9.0,6.2,1,1900-01-01 13:40:00,43801,14,5.2,6.3,8.8,9.12,66,6,4.1,7.3,9.6,12.6,78,11.0,20.0,108.1,10.0,24.0,94.5,1.2,4.43,1.0,0.0,10.0,20.0,110.1,11.0,20.0,92.6,5,6,820,0.8333333333333334,0.22573363431151244
2012R1103,2012,11,2012-06-09,20.7,14.7,0.4,2,1900-01-01 16:40:00,12534,8,1.3,3.4,6.6,7.7,49,15,4.3,10.6,15.12,21.18,144,18.0,0.0,54.3,8.0,24.0,124.8,7.41,1.09,0.0,0.0,18.0,0.0,56.9,9.0,20.0,115.3,5,6,1000,0.1349527665317139,0.9174311926605504
2012R1105,2012,11,2012-06-10,14.6,2.2,0.0,5,1900-01-01 16:10:00,26638,13,3.3,4.7,5.7,9.8,62,10,7.4,9.8,12.11,16.12,108,13.0,16.0,89.5,6.0,28.0,132.0,3.95,1.25,1.0,1.0,13.0,16.0,93.4,6.0,24.0,128.9,6,6,970,0.2531645569620253,0.8
2012R1106,2012,11,2012-06-11,12.7,1.3,0.0,1,1900-01-01 15:15:00,64250,11,0.4,3.4,7.7,13.9,87,4,6.3,8.9,10.15,19.15,129,16.0,4.0,55.9,1.0,36.0,124.9,8.9,1.06,1.0,1.0,16.0,4.0,54.6,4.0,32.0,122.4,0,6,915,0.11235955056179775,0.9433962264150942
2012R1201,2012,12,2012-06-14,18.2,9.5,0.4,3,1900-01-01 17:40:00,34224,17,3.3,5.12,6.17,10.19,79,3,2.3,4.4,8.8,10.9,69,1.0,36.0,135.1,9.0,24.0,113.1,1.28,3.66,0.0,0.0,1.0,32.0,136.9,9.0,24.0,115.3,3,6,1060,0.78125,0.27322404371584696
2012R1202,2012,12,2012-06-15,15.4,9.0,0.0,5,1900-01-01 20:10:00,36394,1,5.3,11.6,16.7,17.13,115,15,3.1,8.8,10.12,16.15,111,2.0,36.0,125.2,8.0,24.0,121.6,1.47,2.67,1.0,1.0,3.0,32.0,128.2,8.0,24.0,124.8,4,6,1210,0.6802721088435374,0.37453183520599254
2012R1203,2012,12,2012-06-16,13.3,8.8,0.0,10,1900-01-01 14:10:00,7538,9,2.0,5.1,8.1,12.2,74,14,4.2,6.7,9.14,11.2,86,17.0,4.0,50.0,10.0,24.0,108.7,10.93,1.04,0.0,0.0,17.0,4.0,47.4,11.0,20.0,108.1,5,6,850,0.09149130832570906,0.9615384615384615
2012R1204,2012,12,2012-06-16,22.9,11.7,0.0,2,1900-01-01 19:40:00,10170,8,1.3,4.3,7.5,12.8,80,12,1.5,3.12,7.17,11.21,87,18.0,0.0,56.7,12.0,20.0,100.4,5.21,1.16,0.0,0.0,18.0,0.0,54.3,12.0,16.0,99.8,5,6,1180,0.19193857965451055,0.8620689655172414
2012R1205,2012,12,2012-06-17,15.3,9.7,1.0,1,1900-01-01 13:10:00,35492,10,4.6,8.12,12.19,19.21,135,2,6.1,7.2,8.2,11.4,70,5.0,32.0,136.4,15.0,16.0,84.4,1.06,8.94,1.0,1.0,6.0,28.0,132.0,14.0,16.0,89.2,6,6,790,0.9433962264150942,0.11185682326621925
2012R1206,2012,12,2012-06-17,15.3,9.7,1.0,4,1900-01-01 16:40:00,16036,18,3.6,5.1,9.16,13.17,95,13,1.0,4.4,7.6,8.9,57,13.0,20.0,88.8,14.0,16.0,87.0,1.45,2.77,0.0,0.0,15.0,16.0,83.9,13.0,16.0,89.5,6,6,1000,0.6896551724137931,0.36101083032490977
2012R1301,2012,13,2012-06-22,18.7,10.0,0.0,7,1900-01-01 19:50:00,27400,16,7.0,8.2,10.6,12.8,80,7,1.1,3.3,6.6,11.8,74,2.0,36.0,135.4,7.0,28.0,109.8,1.6,2.3,1.0,1.0,2.0,32.0,137.9,7.0,28.0,111.3,4,6,1190,0.625,0.4347826086956522
2012R1302,2012,13,2012-06-23,13.7,4.0,3.2,4,1900-01-01 13:40:00,20146,18,2.3,5.6,5.1,7.14,56,2,6.1,8.5,12.5,18.6,114,14.0,20.0,84.6,13.0,20.0,90.4,1.36,3.09,1.0,0.0,13.0,20.0,88.8,15.0,16.0,84.4,5,6,820,0.7352941176470588,0.3236245954692557
2012R1303,2012,13,2012-06-23,13.7,4.0,3.2,1,1900-01-01 16:40:00,62957,4,3.5,6.6,11.1,12.13,85,17,2.3,7.6,9.7,12.1,82,1.0,40.0,123.1,4.0,36.0,131.6,1.4,2.91,1.0,1.0,1.0,36.0,124.9,1.0,36.0,135.1,5,6,1000,0.7142857142857143,0.3436426116838488
2012R1304,2012,13,2012-06-23,17.6,2.2,0.0,3,1900-01-01 17:40:00,34567,6,6.1,8.2,14.4,14.5,89,5,5.2,10.4,13.5,17.11,113,12.0,24.0,92.7,3.0,36.0,131.8,2.2,1.65,1.0,0.0,10.0,24.0,94.5,4.0,32.0,132.3,5,6,1060,0.45454545454545453,0.6060606060606061
2012R1305,2012,13,2012-06-24,15.7,7.1,0.0,1,1900-01-01 15:15:00,20070,11,6.1,11.4,18.8,20.15,135,9,5.1,6.2,6.2,9.3,57,16.0,8.0,63.8,17.0,4.0,49.3,1.28,3.67,0.0,0.0,16.0,4.0,55.9,17.0,4.0,50.0,6,6,915,0.78125,0.2724795640326976
2012R1306,2012,13,2012-06-24,15.7,7.1,0.0,4,1900-01-01 16:40:00,18866,12,6.6,10.1,13.14,17.19,121,1,3.2,4.5,9.8,13.11,89,11.0,24.0,103.0,5.0,36.0,119.1,3.12,1.35,1.0,1.0,12.0,20.0,100.4,2.0,36.0,125.2,6,6,1000,0.3205128205128205,0.7407407407407407
2012R1401,2012,14,2012-06-29,14.4,9.9,0.0,1,1900-01-01 19:50:00,65047,3,3.2,6.2,7.6,10.1,70,10,7.4,10.7,16.1,18.12,120,10.0,24.0,107.1,6.0,36.0,138.7,3.43,1.3,0.0,1.0,9.0,24.0,113.1,5.0,32.0,136.4,4,6,1190,0.29154518950437314,0.7692307692307692
2012R1402,2012,14,2012-06-30,12.2,6.6,2.2,1,1900-01-01 13:45:00,44891,4,3.2,6.7,10.13,15.17,107,6,0.2,2.6,6.6,12.6,78,1.0,44.0,124.2,13.0,24.0,90.8,1.1,7.11,1.0,0.0,1.0,40.0,123.1,12.0,24.0,92.7,5,6,825,0.9090909090909091,0.14064697609001406
2012R1403,2012,14,2012-06-30,13.5,8.6,6.0,5,1900-01-01 13:40:00,33780,1,3.0,8.1,11.2,17.4,106,14,8.3,10.4,11.7,13.9,87,5.0,40.0,119.3,11.0,24.0,106.2,1.4,2.88,0.0,1.0,5.0,36.0,119.1,10.0,24.0,108.7,5,6,820,0.7142857142857143,0.3472222222222222
2012R1405,2012,14,2012-06-30,12.2,6.6,2.2,4,1900-01-01 19:40:00,40824,5,7.5,12.7,15.1,21.14,140,18,1.2,3.5,6.7,8.8,56,4.0,40.0,138.4,14.0,20.0,79.4,1.19,4.61,1.0,0.0,3.0,36.0,131.8,14.0,20.0,84.6,5,6,1180,0.8403361344537815,0.21691973969631234
2012R1404,2012,14,2012-06-30,20.2,5.4,0.0,3,1900-01-01 14:40:00,34592,17,8.3,11.5,17.11,25.16,166,8,2.3,4.8,5.9,5.1,40,3.0,40.0,143.1,18.0,0.0,53.2,1.01,19.42,0.0,0.0,4.0,36.0,131.6,18.0,0.0,56.7,5,6,880,0.9900990099009901,0.051493305870236865
2012R1407,2012,14,2012-07-01,11.7,5.7,1.2,8,1900-01-01 13:10:00,13736,7,3.4,6.8,9.1,14.15,99,13,2.3,2.7,6.9,8.13,61,7.0,32.0,112.8,15.0,16.0,84.9,1.04,11.25,0.0,0.0,7.0,28.0,109.8,14.0,16.0,87.0,6,7,790,0.9615384615384615,0.08888888888888889
2012R1408,2012,14,2012-07-01,23.4,9.8,0.0,6,1900-01-01 15:15:00,22144,2,6.1,9.6,13.11,18.14,122,11,3.6,3.8,4.11,8.13,61,12.0,24.0,96.2,16.0,8.0,62.6,1.18,4.91,1.0,1.0,13.0,20.0,90.4,16.0,8.0,63.8,6,7,915,0.8474576271186441,0.20366598778004072
2012R1409,2012,14,2012-07-01,10.0,5.0,0.8,4,1900-01-01 16:40:00,33106,15,6.2,9.5,10.11,15.13,103,12,3.1,9.3,13.5,21.1,136,9.0,24.0,116.4,8.0,28.0,105.2,1.38,2.97,0.0,1.0,8.0,24.0,121.6,11.0,24.0,103.0,6,7,1000,0.7246376811594204,0.33670033670033667
2012R1501,2012,15,2012-07-06,11.4,4.0,0.0,1,1900-01-01 19:50:00,75890,4,1.5,4.9,6.12,8.14,62,3,3.1,7.4,8.11,12.13,85,4.0,44.0,120.3,9.0,28.0,108.7,1.2,4.46,1.0,0.0,1.0,44.0,124.2,10.0,24.0,107.1,4,7,1190,0.8333333333333334,0.2242152466367713
2012R1503,2012,15,2012-07-07,13.3,0.0,0.0,1,1900-01-01 14:10:00,46773,11,1.0,4.4,5.6,11.12,78,14,4.6,6.12,9.2,13.23,101,16.0,8.0,63.6,10.0,28.0,107.7,4.72,1.18,0.0,0.0,16.0,8.0,62.6,11.0,24.0,106.2,5,7,850,0.21186440677966104,0.8474576271186441
2012R1504,2012,15,2012-07-07,14.5,9.0,1.6,7,1900-01-01 16:40:00,19419,16,4.2,10.7,15.12,16.14,110,2,3.4,7.4,8.7,9.9,63,1.0,44.0,146.1,13.0,24.0,92.8,1.17,5.05,1.0,1.0,2.0,40.0,144.2,12.0,24.0,96.2,5,7,1000,0.8547008547008548,0.19801980198019803
2012R1505,2012,15,2012-07-07,15.1,2.9,0.0,5,1900-01-01 19:10:00,34829,13,2.1,4.6,7.8,8.1,58,1,5.2,9.6,13.8,17.14,116,15.0,16.0,81.8,3.0,44.0,123.3,3.73,1.27,0.0,1.0,15.0,16.0,84.9,5.0,40.0,119.3,5,7,1150,0.2680965147453083,0.7874015748031495
2012R1506,2012,15,2012-07-07,13.3,0.0,0.0,4,1900-01-01 19:40:00,45838,15,4.3,9.5,15.6,21.7,133,5,3.5,5.6,7.8,8.14,62,8.0,28.0,121.3,6.0,40.0,127.6,2.93,1.4,0.0,1.0,9.0,24.0,116.4,4.0,40.0,138.4,5,7,1180,0.341296928327645,0.7142857142857143
2012R1507,2012,15,2012-07-08,14.6,0.2,0.0,1,1900-01-01 13:10:00,26518,10,5.6,11.11,20.2,28.25,193,9,1.2,2.4,3.5,4.7,31,5.0,40.0,152.6,17.0,4.0,44.0,1.0,21.0,1.0,0.0,6.0,36.0,138.7,17.0,4.0,47.5,6,7,790,1.0,0.047619047619047616
2012R1508,2012,15,2012-07-08,21.5,12.4,0.0,2,1900-01-01 15:15:00,15824,8,4.6,6.9,9.14,13.18,96,7,2.6,5.12,12.15,15.2,110,18.0,0.0,55.5,7.0,36.0,112.9,12.68,1.03,0.0,1.0,18.0,0.0,53.2,7.0,32.0,112.8,6,7,915,0.07886435331230283,0.970873786407767
2012R1509,2012,15,2012-07-08,16.0,7.8,0.2,3,1900-01-01 14:40:00,30420,6,2.3,4.7,10.1,14.11,95,18,1.2,4.4,7.6,8.9,57,12.0,28.0,94.5,14.0,20.0,78.0,1.19,4.73,0.0,0.0,13.0,24.0,90.8,14.0,20.0,79.4,6,7,880,0.8403361344537815,0.2114164904862579
2012R1601,2012,16,2012-07-13,14.0,8.7,3.6,4,1900-01-01 19:50:00,46423,12,6.1,12.2,19.4,24.5,149,3,3.4,6.9,9.9,14.12,96,9.0,32.0,108.0,12.0,28.0,103.7,2.12,1.7,0.0,1.0,11.0,28.0,104.8,9.0,28.0,108.7,4,7,1190,0.4716981132075471,0.5882352941176471
2012R1602,2012,16,2012-07-14,13.7,7.9,0.4,4,1900-01-01 13:45:00,13284,11,6.4,8.6,12.7,12.11,83,6,3.2,6.5,11.6,18.9,117,16.0,8.0,64.1,10.0,32.0,97.6,3.16,1.35,0.0,1.0,16.0,8.0,63.6,12.0,28.0,94.5,5,7,825,0.3164556962025316,0.7407407407407407
2012R1606,2012,16,2012-07-14,24.5,17.8,12.0,6,1900-01-01 19:40:00,19228,2,3.3,7.5,10.6,14.8,92,15,4.0,6.1,10.7,16.9,105,13.0,24.0,92.4,8.0,32.0,120.8,2.53,1.51,0.0,1.0,13.0,24.0,92.8,8.0,28.0,121.3,5,7,1180,0.3952569169960475,0.6622516556291391
2012R1603,2012,16,2012-07-14,13.9,7.9,8.6,5,1900-01-01 13:40:00,17344,13,4.3,8.6,11.9,11.11,77,5,4.2,8.4,13.8,19.13,127,15.0,16.0,79.9,6.0,44.0,130.0,2.7,1.45,0.0,0.0,15.0,16.0,81.8,6.0,40.0,127.6,5,7,820,0.37037037037037035,0.6896551724137931
2012R1605,2012,16,2012-07-14,13.7,7.9,0.4,1,1900-01-01 19:40:00,61717,7,2.4,3.8,6.13,10.19,79,4,8.2,11.6,15.7,17.8,110,7.0,36.0,109.4,3.0,48.0,121.6,2.65,1.48,1.0,0.0,7.0,36.0,112.9,4.0,44.0,120.3,5,7,1180,0.37735849056603776,0.6756756756756757
2012R1607,2012,16,2012-07-15,18.3,5.5,0.0,10,1900-01-01 13:10:00,7669,9,2.4,4.7,5.8,8.11,59,1,5.2,9.9,17.12,27.16,178,18.0,4.0,43.0,2.0,48.0,131.9,16.46,1.01,0.0,1.0,17.0,4.0,44.0,3.0,44.0,123.3,6,7,790,0.060753341433778855,0.9900990099009901
2012R1608,2012,16,2012-07-15,14.4,5.0,2.8,4,1900-01-01 15:15:00,24754,18,3.2,5.4,5.5,6.8,44,10,4.3,8.5,14.1,17.14,116,14.0,20.0,74.7,4.0,44.0,157.0,10.07,1.04,0.0,1.0,14.0,20.0,78.0,5.0,40.0,152.6,6,7,915,0.09930486593843098,0.9615384615384615
2012R1609,2012,16,2012-07-15,20.2,8.8,0.0,3,1900-01-01 14:40:00,39152,17,4.3,7.7,8.8,10.9,69,16,5.1,10.4,13.8,18.13,121,5.0,44.0,131.5,1.0,48.0,148.0,1.69,2.13,1.0,1.0,2.0,44.0,139.9,1.0,44.0,146.1,6,7,880,0.591715976331361,0.4694835680751174
2012R1701,2012,17,2012-07-20,15.1,7.3,0.0,4,1900-01-01 19:50:00,50066,7,4.5,9.7,15.11,20.14,134,5,2.1,5.4,8.5,10.7,67,7.0,40.0,113.9,6.0,44.0,122.0,2.02,1.76,0.0,1.0,7.0,36.0,109.4,6.0,44.0,130.0,4,7,1190,0.49504950495049505,0.5681818181818182
2012R1702,2012,17,2012-07-21,15.7,4.1,0.2,1,1900-01-01 13:45:00,83714,4,3.2,6.7,8.8,13.13,91,10,5.6,9.8,17.9,21.12,138,4.0,48.0,115.8,3.0,48.0,156.6,1.9,1.88,1.0,1.0,3.0,48.0,121.6,4.0,44.0,157.0,5,7,825,0.5263157894736842,0.5319148936170213
2012R1706,2012,17,2012-07-21,15.7,4.1,0.2,4,1900-01-01 19:40:00,24615,18,3.3,8.4,10.9,12.12,84,3,2.1,5.3,10.4,16.6,102,15.0,20.0,75.2,11.0,32.0,104.8,2.35,1.58,0.0,0.0,14.0,20.0,74.7,12.0,28.0,103.7,5,7,1180,0.425531914893617,0.6329113924050632
2012R1703,2012,17,2012-07-21,15.6,8.9,0.2,5,1900-01-01 13:40:00,40724,1,6.5,10.6,14.7,19.1,124,17,1.2,5.5,8.7,11.9,75,2.0,52.0,133.8,5.0,44.0,124.8,1.43,2.78,1.0,0.0,2.0,48.0,131.9,5.0,44.0,131.5,5,7,820,0.6993006993006994,0.3597122302158274
2012R1704,2012,17,2012-07-21,20.8,13.8,0.0,2,1900-01-01 16:40:00,16550,8,0.5,3.7,4.1,5.18,48,2,3.2,5.6,6.1,8.11,59,17.0,4.0,58.6,13.0,28.0,93.4,3.95,1.25,1.0,0.0,17.0,4.0,57.8,13.0,24.0,92.4,5,7,1000,0.2531645569620253,0.8
2012R1707,2012,17,2012-07-22,16.4,10.2,3.0,7,1900-01-01 13:10:00,26834,16,1.6,5.13,9.13,15.15,105,15,5.1,5.4,7.9,10.16,76,1.0,52.0,147.4,10.0,32.0,117.2,1.36,3.11,1.0,1.0,1.0,48.0,148.0,8.0,32.0,120.8,6,7,790,0.7352941176470588,0.3215434083601286
2012R1708,2012,17,2012-07-22,14.6,8.7,0.0,1,1900-01-01 15:15:00,47432,14,2.3,5.9,10.12,14.15,99,12,3.5,7.9,9.11,15.13,103,12.0,28.0,106.2,8.0,36.0,107.7,2.1,1.73,0.0,1.0,11.0,28.0,107.0,9.0,32.0,108.0,6,7,915,0.47619047619047616,0.5780346820809249
2012R1709,2012,17,2012-07-22,23.4,12.4,0.0,3,1900-01-01 14:40:00,28767,6,6.1,8.14,14.18,18.24,132,9,0.2,0.3,4.5,5.7,37,9.0,36.0,105.1,18.0,4.0,42.0,1.01,21.83,1.0,0.0,10.0,32.0,97.6,18.0,4.0,43.0,6,7,880,0.9900990099009901,0.04580852038479157
2012R1801,2012,18,2012-07-27,13.1,9.1,2.0,4,1900-01-01 19:50:00,44899,5,1.4,3.7,9.11,12.14,86,10,8.5,14.9,20.15,27.18,180,7.0,44.0,113.3,2.0,52.0,160.1,5.2,1.16,0.0,1.0,6.0,44.0,122.0,3.0,48.0,156.6,4,7,1190,0.1923076923076923,0.8620689655172414
2012R1805,2012,18,2012-07-28,14.5,6.4,13.6,1,1900-01-01 19:40:00,46013,3,4.2,7.5,10.11,14.11,95,14,5.2,5.7,8.11,13.13,91,11.0,36.0,104.8,12.0,28.0,105.6,2.34,1.58,1.0,0.0,11.0,32.0,104.8,12.0,28.0,106.2,5,7,1180,0.4273504273504274,0.6329113924050632
2012R1806,2012,18,2012-07-28,20.5,12.0,0.0,2,1900-01-01 19:40:00,11169,8,2.1,5.2,7.4,8.6,54,16,6.3,8.7,16.9,19.12,126,17.0,4.0,57.6,1.0,56.0,151.3,9.98,1.05,0.0,1.0,17.0,4.0,58.6,1.0,52.0,147.4,5,7,1180,0.1002004008016032,0.9523809523809523
2012R1802,2012,18,2012-07-28,15.1,7.2,2.6,8,1900-01-01 13:45:00,18377,7,4.3,9.7,10.1,15.12,102,1,3.2,4.4,9.8,11.9,75,6.0,44.0,115.0,3.0,52.0,129.4,1.61,2.27,1.0,1.0,7.0,40.0,113.9,2.0,52.0,133.8,5,7,825,0.6211180124223602,0.44052863436123346
2012R1803,2012,18,2012-07-28,14.5,6.4,13.6,4,1900-01-01 14:10:00,20816,12,5.4,9.6,15.1,19.13,127,11,1.2,5.5,7.5,11.7,73,8.0,40.0,110.6,16.0,8.0,63.8,1.09,7.67,1.0,0.0,8.0,36.0,107.7,16.0,8.0,64.2,5,7,850,0.9174311926605504,0.1303780964797914
2012R1804,2012,18,2012-07-28,17.9,4.8,0.0,10,1900-01-01 16:40:00,8102,9,3.4,5.4,6.11,7.12,54,4,7.5,13.11,17.14,26.18,174,18.0,4.0,41.2,4.0,52.0,123.8,22.17,1.01,0.0,0.0,18.0,4.0,42.0,4.0,48.0,115.8,5,7,1000,0.04510599909788002,0.9900990099009901
2012R1809,2012,18,2012-07-29,20.8,3.7,0.0,3,1900-01-01 14:40:00,35767,17,7.4,11.5,17.6,28.7,175,2,2.0,5.2,7.3,12.5,77,5.0,48.0,130.5,13.0,28.0,88.1,1.14,5.66,0.0,1.0,5.0,44.0,124.8,13.0,28.0,93.4,6,7,880,0.8771929824561404,0.17667844522968199
2012R1807,2012,18,2012-07-29,13.7,8.7,0.0,5,1900-01-01 12:40:00,14583,13,1.2,1.3,2.7,6.12,48,6,5.2,6.7,9.9,11.9,75,14.0,20.0,81.7,9.0,40.0,106.9,2.45,1.54,1.0,1.0,14.0,20.0,82.5,9.0,36.0,105.1,6,7,760,0.4081632653061224,0.6493506493506493
2012R1808,2012,18,2012-07-29,12.6,4.7,5.4,4,1900-01-01 15:15:00,23498,15,4.5,7.1,12.17,16.22,118,18,3.3,4.4,4.5,6.6,42,10.0,36.0,121.9,15.0,20.0,72.3,1.14,5.54,0.0,0.0,10.0,32.0,117.2,15.0,20.0,75.2,6,7,915,0.8771929824561404,0.18050541516245489
2012R1901,2012,19,2012-08-03,16.0,7.1,0.8,1,1900-01-01 19:50:00,65287,10,2.0,7.6,11.8,17.14,116,7,9.3,10.5,14.9,18.1,118,4.0,52.0,154.9,6.0,48.0,114.0,1.29,3.61,1.0,1.0,2.0,52.0,160.1,6.0,44.0,115.0,4,8,1190,0.7751937984496123,0.2770083102493075
2012R1902,2012,19,2012-08-04,15.6,8.6,1.4,4,1900-01-01 13:45:00,21599,18,3.1,6.5,7.7,8.13,61,12,3.3,7.3,11.7,18.7,115,15.0,20.0,71.1,7.0,44.0,113.3,7.84,1.08,0.0,1.0,15.0,20.0,72.3,8.0,40.0,110.6,5,8,825,0.12755102040816327,0.9259259259259258
2012R1903,2012,19,2012-08-04,20.7,2.7,0.0,10,1900-01-01 14:10:00,6811,9,5.4,8.6,10.9,16.11,107,13,1.2,4.5,8.9,10.13,73,17.0,8.0,44.5,14.0,20.0,80.8,6.7,1.1,0.0,0.0,18.0,4.0,41.2,14.0,20.0,81.7,5,8,850,0.14925373134328357,0.9090909090909091
2012R1904,2012,19,2012-08-04,19.7,11.0,1.8,3,1900-01-01 14:40:00,39694,6,4.2,7.6,15.9,17.11,113,17,1.5,1.1,5.11,6.12,48,9.0,44.0,111.4,5.0,48.0,123.9,2.59,1.49,1.0,1.0,9.0,40.0,106.9,5.0,48.0,130.5,5,8,880,0.3861003861003861,0.6711409395973155
2012R1905,2012,19,2012-08-04,15.6,8.6,1.4,1,1900-01-01 19:40:00,57873,4,3.3,8.11,9.14,12.19,91,15,4.1,5.2,11.6,13.7,85,3.0,56.0,122.9,10.0,36.0,120.2,1.4,2.94,1.0,1.0,4.0,52.0,123.8,10.0,36.0,121.9,5,8,1180,0.7142857142857143,0.3401360544217687
2012R1906,2012,19,2012-08-04,22.5,5.4,0.0,6,1900-01-01 19:40:00,22193,2,3.2,4.9,7.12,12.12,84,14,3.3,8.5,14.8,20.12,132,13.0,28.0,86.2,12.0,32.0,108.3,2.21,1.64,0.0,0.0,13.0,28.0,88.1,12.0,28.0,105.6,5,8,1180,0.45248868778280543,0.6097560975609756
2012R1909,2012,19,2012-08-05,15.7,10.1,0.6,5,1900-01-01 16:10:00,40030,1,4.2,6.3,13.7,16.8,104,5,5.4,9.7,12.7,15.1,100,2.0,56.0,127.7,8.0,44.0,112.2,1.15,5.45,0.0,0.0,3.0,52.0,129.4,7.0,44.0,113.3,6,8,970,0.8695652173913044,0.18348623853211007
2012R1907,2012,19,2012-08-05,16.7,8.2,0.0,1,1900-01-01 13:10:00,18097,11,6.6,10.7,13.8,16.12,108,8,0.2,4.5,5.9,9.12,66,16.0,12.0,67.2,18.0,4.0,57.8,1.39,3.02,0.0,0.0,16.0,8.0,63.8,17.0,4.0,57.6,6,8,790,0.7194244604316548,0.33112582781456956
2012R1908,2012,19,2012-08-05,16.7,8.2,0.0,4,1900-01-01 15:15:00,36942,3,3.1,5.3,6.6,10.11,71,16,4.4,8.6,11.8,14.9,93,11.0,36.0,103.1,1.0,60.0,150.2,2.97,1.39,1.0,1.0,11.0,36.0,104.8,1.0,56.0,151.3,6,8,915,0.33670033670033667,0.7194244604316548
2012R2001,2012,20,2012-08-10,23.4,4.7,0.0,3,1900-01-01 18:40:00,37812,17,3.1,7.3,11.5,16.6,102,7,5.5,9.5,11.6,15.7,97,5.0,52.0,122.8,7.0,48.0,112.9,1.68,2.15,0.0,1.0,5.0,48.0,123.9,6.0,48.0,114.0,4,8,1120,0.5952380952380952,0.46511627906976744
