GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Day,Month
2022R1609,2022,16,2022-07-03,19.2,2.5,0.0,Perth Stadium,1900-01-01 15:20:00,41326,Fremantle,4.2,10.4,14.8,15.9,99,Port Adelaide,4.2,6.3,9.4,14.7,91,4.0,44.0,121.3,12.0,28.0,103.9,Sunday,7
2022R1701,2022,17,2022-07-07,14.5,3.2,0.0,Kardinia Park,1900-01-01 19:20:00,21501,Geelong,3.3,5.8,8.12,12.19,91,Melbourne,3.1,5.4,7.6,9.9,63,1.0,48.0,136.1,2.0,48.0,133.4,Thursday,7
2022R1702,2022,17,2022-07-08,15.6,7.5,0.1,S.C.G.,1900-01-01 19:50:00,22226,Sydney,7.8,9.11,15.15,17.18,120,Western Bulldogs,2.1,5.6,8.8,9.13,67,7.0,40.0,120.5,10.0,32.0,110.4,Friday,7
2022R1703,2022,17,2022-07-09,12.6,6.2,8.0,M.C.G.,1900-01-01 13:45:00,45039,Collingwood,4.2,5.2,8.5,13.1,88,North Melbourne,4.2,8.4,12.7,12.9,81,6.0,44.0,106.3,18.0,4.0,51.7,Saturday,7
2022R1704,2022,17,2022-07-09,17.8,8.2,0.0,Carrara,1900-01-01 16:35:00,18031,Gold Coast,3.3,4.4,8.7,14.1,94,Richmond,5.3,9.8,12.11,13.14,92,11.0,32.0,108.9,8.0,36.0,116.4,Saturday,7
2022R1705,2022,17,2022-07-09,12.6,6.2,8.0,Docklands,1900-01-01 19:25:00,21652,St Kilda,4.4,7.6,9.8,10.1,70,Fremantle,4.3,6.4,13.8,17.9,111,9.0,36.0,104.1,3.0,48.0,123.8,Saturday,7
2022R1706,2022,17,2022-07-09,13.9,6.3,4.0,Adelaide Oval,1900-01-01 19:00:00,24744,Port Adelaide,4.2,8.6,9.9,12.12,84,Greater Western Sydney,1.4,2.4,3.9,3.11,29,12.0,32.0,108.6,13.0,20.0,89.4,Saturday,7
2022R1707,2022,17,2022-07-10,20.0,7.3,0.0,Gabba,1900-01-01 13:10:00,29101,Brisbane Lions,2.3,4.8,9.9,13.12,90,Essendon,2.3,7.6,11.9,15.1,100,4.0,44.0,124.0,16.0,20.0,82.4,Sunday,7
2022R1708,2022,17,2022-07-10,15.3,3.9,0.2,Docklands,1900-01-01 15:20:00,18833,Hawthorn,6.3,9.4,9.7,13.8,86,Adelaide,1.2,3.2,5.5,8.6,54,14.0,20.0,87.5,15.0,20.0,83.1,Sunday,7
2022R1709,2022,17,2022-07-10,17.4,12.8,25.2,Perth Stadium,1900-01-01 14:40:00,43359,West Coast,0.0,7.3,8.5,8.5,53,Carlton,5.4,8.7,10.1,17.14,116,17.0,8.0,56.4,5.0,44.0,116.8,Sunday,7
2022R1801,2022,18,2022-07-15,15.0,5.7,0.0,Docklands,1900-01-01 19:50:00,25981,Western Bulldogs,5.2,8.4,12.5,13.6,84,St Kilda,0.2,2.4,3.9,7.14,56,9.0,36.0,112.0,10.0,36.0,101.7,Friday,7
2022R1802,2022,18,2022-07-16,14.3,9.2,0.0,Adelaide Oval,1900-01-01 13:15:00,30110,Adelaide,3.2,7.6,10.8,13.8,86,Collingwood,4.1,6.3,10.5,14.7,91,16.0,20.0,83.8,5.0,48.0,106.2,Saturday,7
2022R1803,2022,18,2022-07-16,10.6,-3.2,0.0,Manuka Oval,1900-01-01 13:45:00,9010,Greater Western Sydney,1.1,5.2,6.2,9.5,59,Brisbane Lions,4.1,6.3,11.8,15.9,99,15.0,20.0,87.4,3.0,48.0,126.0,Saturday,7
2022R1804,2022,18,2022-07-16,12.7,7.8,0.0,Docklands,1900-01-01 16:35:00,22666,North Melbourne,4.0,10.2,12.2,14.8,92,Richmond,2.5,3.12,8.16,11.22,88,18.0,8.0,54.3,8.0,36.0,115.0,Saturday,7
2022R1805,2022,18,2022-07-16,12.7,7.8,0.0,M.C.G.,1900-01-01 19:25:00,68208,Carlton,4.1,5.1,6.3,8.7,55,Geelong,3.4,7.6,10.8,12.13,85,7.0,44.0,113.4,1.0,52.0,137.0,Saturday,7
2022R1806,2022,18,2022-07-16,20.1,8.6,0.0,Perth Stadium,1900-01-01 17:30:00,46596,Fremantle,3.3,6.5,6.9,9.11,65,Sydney,1.1,3.8,6.12,11.16,82,4.0,48.0,120.6,6.0,44.0,120.8,Saturday,7
2022R1807,2022,18,2022-07-17,15.8,8.0,0.0,M.C.G.,1900-01-01 13:10:00,22598,Hawthorn,2.3,9.3,11.7,15.12,102,West Coast,4.2,7.3,9.5,12.5,77,13.0,24.0,89.7,17.0,8.0,57.4,Sunday,7
2022R1808,2022,18,2022-07-17,24.6,-0.2,0.0,Traeger Park,1900-01-01 14:50:00,6312,Melbourne,0.4,5.7,8.1,12.11,83,Port Adelaide,2.1,5.3,7.6,10.9,69,2.0,52.0,132.6,11.0,32.0,106.9,Sunday,7
2022R1809,2022,18,2022-07-17,15.8,8.0,0.0,Docklands,1900-01-01 16:40:00,23484,Essendon,4.4,9.1,11.16,14.19,103,Gold Coast,4.1,5.4,5.6,8.7,55,14.0,24.0,86.1,12.0,32.0,104.7,Sunday,7
2022R1901,2022,19,2022-07-22,17.9,1.5,0.0,Docklands,1900-01-01 19:50:00,23549,Richmond,3.5,5.8,6.1,7.1,52,Fremantle,3.3,5.5,5.9,7.1,52,10.0,38.0,114.5,5.0,50.0,119.7,Friday,7
2022R1902,2022,19,2022-07-23,17.2,11.2,15.4,S.C.G.,1900-01-01 13:45:00,25084,Sydney,9.3,11.7,13.14,17.16,118,Adelaide,2.3,6.5,9.1,12.13,85,6.0,48.0,121.9,16.0,20.0,83.0,Saturday,7
2022R1903,2022,19,2022-07-23,15.4,4.6,0.0,Bellerive Oval,1900-01-01 13:45:00,9713,North Melbourne,0.3,2.5,4.8,11.9,75,Hawthorn,8.1,9.4,14.5,19.7,121,18.0,8.0,54.7,13.0,28.0,93.0,Saturday,7
2022R1904,2022,19,2022-07-23,16.8,11.8,0.0,Adelaide Oval,1900-01-01 16:05:00,30937,Port Adelaide,4.3,5.5,13.7,14.1,94,Geelong,5.1,11.3,12.6,16.1,106,11.0,32.0,105.4,1.0,56.0,135.1,Saturday,7
2022R1905,2022,19,2022-07-23,21.6,14.3,4.4,Gabba,1900-01-01 19:10:00,21467,Brisbane Lions,4.3,6.9,11.11,16.14,110,Gold Coast,3.1,8.3,13.6,14.9,93,3.0,52.0,125.5,12.0,32.0,103.2,Saturday,7
2022R1906,2022,19,2022-07-23,13.4,6.2,2.2,Docklands,1900-01-01 19:25:00,26501,Western Bulldogs,4.0,9.2,12.6,17.8,110,Melbourne,6.3,11.5,14.7,15.1,100,8.0,40.0,111.9,2.0,52.0,128.8,Saturday,7
2022R1907,2022,19,2022-07-24,18.2,9.3,8.6,Docklands,1900-01-01 13:10:00,30295,Carlton,3.4,5.6,9.8,13.12,90,Greater Western Sydney,2.0,5.3,7.3,8.6,54,7.0,48.0,115.5,15.0,20.0,85.9,Sunday,7
2022R1908,2022,19,2022-07-24,18.2,9.3,8.6,M.C.G.,1900-01-01 15:20:00,72402,Collingwood,6.2,7.4,8.5,12.8,80,Essendon,0.1,5.3,10.7,11.1,76,4.0,52.0,106.2,14.0,24.0,86.5,Sunday,7
2022R1909,2022,19,2022-07-24,16.7,7.0,22.2,Perth Stadium,1900-01-01 14:40:00,35665,West Coast,3.1,7.1,9.2,10.2,62,St Kilda,2.2,9.5,10.5,14.6,90,17.0,8.0,57.9,9.0,40.0,103.6,Sunday,7
2022R2001,2022,20,2022-07-29,19.1,14.2,13.2,Perth Stadium,1900-01-01 18:10:00,46313,Fremantle,2.2,3.4,4.5,5.9,39,Melbourne,4.3,7.7,10.11,12.13,85,6.0,50.0,114.9,2.0,56.0,131.6,Friday,7
2022R2002,2022,20,2022-07-30,12.4,-1.2,0.0,M.C.G.,1900-01-01 13:45:00,40716,Collingwood,4.3,7.5,11.8,13.1,88,Port Adelaide,6.3,6.6,8.9,12.1,82,3.0,56.0,106.2,12.0,32.0,104.7,Saturday,7
2022R2003,2022,20,2022-07-30,17.3,5.1,0.0,S.C.G.,1900-01-01 14:10:00,31916,Sydney,6.2,9.6,13.8,17.1,112,Greater Western Sydney,3.1,3.5,5.6,5.9,39,4.0,52.0,126.5,16.0,20.0,82.5,Saturday,7
2022R2004,2022,20,2022-07-30,12.4,-1.2,0.0,Docklands,1900-01-01 16:35:00,25348,St Kilda,2.2,5.7,9.1,10.15,75,Hawthorn,1.2,1.5,4.6,9.9,63,8.0,44.0,104.3,13.0,28.0,92.6,Saturday,7
2022R2005,2022,20,2022-07-30,14.3,-0.4,0.0,Kardinia Park,1900-01-01 19:25:00,22106,Geelong,1.2,4.6,12.8,14.1,94,Western Bulldogs,4.3,6.5,6.8,9.12,66,1.0,60.0,135.5,10.0,40.0,109.4,Saturday,7
2022R2006,2022,20,2022-07-30,15.8,9.6,0.0,Adelaide Oval,1900-01-01 19:00:00,35666,Adelaide,2.4,5.6,8.9,12.12,84,Carlton,3.1,5.2,6.6,8.7,55,15.0,24.0,85.2,7.0,48.0,112.6,Saturday,7
2022R2007,2022,20,2022-07-31,19.4,12.9,5.2,Carrara,1900-01-01 13:10:00,8282,Gold Coast,5.1,10.5,13.8,16.11,107,West Coast,2.4,5.5,9.7,16.8,104,11.0,36.0,103.2,17.0,8.0,60.0,Sunday,7
2022R2008,2022,20,2022-07-31,14.1,6.8,0.0,M.C.G.,1900-01-01 15:20:00,39056,Richmond,2.3,5.6,11.1,15.14,104,Brisbane Lions,7.2,11.6,13.9,14.13,97,9.0,42.0,114.0,5.0,52.0,123.3,Sunday,7
2022R2009,2022,20,2022-07-31,14.1,6.8,0.0,Docklands,1900-01-01 16:40:00,29549,Essendon,5.1,9.5,13.6,17.12,114,North Melbourne,2.4,5.6,7.9,9.12,66,14.0,28.0,89.8,18.0,8.0,54.9,Sunday,7
2022R2101,2022,21,2022-08-05,14.3,11.3,0.0,M.C.G.,1900-01-01 19:50:00,70596,Melbourne,6.2,10.7,11.11,13.11,89,Collingwood,5.0,8.2,11.4,15.6,96,3.0,56.0,128.8,2.0,60.0,106.3,Friday,8
2022R2102,2022,21,2022-08-06,12.9,3.2,1.8,York Park,1900-01-01 13:45:00,9022,Hawthorn,3.5,8.8,10.9,10.1,70,Gold Coast,2.3,5.5,7.1,8.15,63,13.0,32.0,93.2,11.0,36.0,102.7,Saturday,8
2022R2103,2022,21,2022-08-06,20.5,10.2,0.0,Sydney Showground,1900-01-01 14:10:00,7772,Greater Western Sydney,3.5,7.7,11.9,14.12,96,Essendon,3.3,7.5,9.8,10.9,69,16.0,24.0,84.7,14.0,28.0,88.9,Saturday,8
2022R2104,2022,21,2022-08-06,14.2,6.8,5.0,Docklands,1900-01-01 16:35:00,24130,Western Bulldogs,3.4,5.5,9.9,11.12,78,Fremantle,5.1,9.4,13.8,14.11,95,10.0,40.0,107.9,6.0,54.0,115.3,Saturday,8
2022R2105,2022,21,2022-08-06,14.4,4.7,2.6,Kardinia Park,1900-01-01 19:25:00,20583,Geelong,6.4,8.5,12.7,17.8,110,St Kilda,3.0,7.1,7.4,10.5,65,1.0,64.0,137.1,9.0,44.0,101.1,Saturday,8
2022R2106,2022,21,2022-08-06,14.8,10.4,9.4,Adelaide Oval,1900-01-01 19:10:00,27091,Port Adelaide,3.1,6.4,9.6,10.11,71,Richmond,4.4,7.6,14.1,16.13,109,12.0,32.0,101.8,8.0,46.0,115.8,Saturday,8
2022R2107,2022,21,2022-08-07,14.3,7.6,1.6,Docklands,1900-01-01 13:10:00,19091,North Melbourne,2.0,5.1,8.5,13.1,88,Sydney,4.5,8.1,14.15,18.18,126,18.0,8.0,55.8,4.0,56.0,127.5,Sunday,8
2022R2108,2022,21,2022-08-07,21.9,10.8,0.2,Gabba,1900-01-01 15:20:00,31011,Brisbane Lions,4.6,8.9,13.11,17.12,114,Carlton,0.1,3.4,4.8,12.9,81,5.0,56.0,124.2,7.0,48.0,109.6,Sunday,8
2022R2109,2022,21,2022-08-07,18.2,12.0,15.6,Perth Stadium,1900-01-01 14:10:00,50117,West Coast,3.3,7.4,9.5,13.8,86,Adelaide,4.0,7.2,12.4,16.6,102,17.0,8.0,61.1,15.0,28.0,86.8,Sunday,8
2022R2201,2022,22,2022-08-12,15.2,10.2,1.4,Docklands,1900-01-01 19:50:00,22211,St Kilda,3.1,4.2,9.7,9.12,66,Brisbane Lions,3.2,7.6,8.8,12.9,81,10.0,44.0,100.1,4.0,60.0,124.1,Friday,8
2022R2202,2022,22,2022-08-13,16.9,5.5,0.1,Docklands,1900-01-01 13:45:00,18301,Western Bulldogs,3.0,4.1,8.2,9.8,62,Greater Western Sydney,1.1,3.3,8.6,8.9,57,9.0,44.0,107.9,16.0,24.0,85.0,Saturday,8
2022R2203,2022,22,2022-08-13,14.5,9.8,6.4,Adelaide Oval,1900-01-01 13:40:00,28802,Adelaide,4.7,7.7,10.1,15.13,103,North Melbourne,3.3,8.9,10.1,10.14,74,14.0,32.0,88.9,18.0,8.0,56.5,Saturday,8
2022R2204,2022,22,2022-08-13,17.5,15.6,1.2,Carrara,1900-01-01 16:35:00,14728,Gold Coast,2.2,4.2,7.2,9.5,59,Geelong,7.3,12.5,15.9,18.11,119,12.0,36.0,99.1,1.0,68.0,139.7,Saturday,8
2022R2205,2022,22,2022-08-13,16.9,5.5,0.1,M.C.G.,1900-01-01 19:25:00,55705,Melbourne,1.2,4.6,7.11,11.13,79,Carlton,1.3,3.4,7.8,10.14,74,3.0,60.0,127.7,8.0,48.0,108.8,Saturday,8
2022R2206,2022,22,2022-08-13,17.9,11.0,0.0,Perth Stadium,1900-01-01 17:40:00,53818,Fremantle,3.4,5.6,7.14,9.17,71,West Coast,4.0,5.2,6.3,7.5,47,6.0,58.0,116.4,17.0,8.0,61.2,Saturday,8
2022R2207,2022,22,2022-08-14,14.7,7.2,0.0,M.C.G.,1900-01-01 13:10:00,59338,Richmond,6.2,9.3,18.5,20.8,128,Hawthorn,1.1,4.5,5.1,9.13,67,7.0,50.0,118.7,13.0,32.0,90.5,Sunday,8
2022R2208,2022,22,2022-08-14,18.6,10.4,0.0,S.C.G.,1900-01-01 15:20:00,44659,Sydney,4.4,5.7,9.1,11.11,77,Collingwood,2.3,3.4,6.5,7.8,50,2.0,60.0,128.3,5.0,60.0,104.4,Sunday,8
2022R2209,2022,22,2022-08-14,14.7,7.2,0.0,Docklands,1900-01-01 16:40:00,20568,Essendon,3.4,3.5,6.5,9.8,62,Port Adelaide,5.0,12.2,14.6,23.8,146,15.0,28.0,85.4,11.0,36.0,107.1,Sunday,8
2022R2301,2022,23,2022-08-19,28.1,8.4,0.0,Gabba,1900-01-01 19:50:00,32172,Brisbane Lions,1.1,2.3,5.6,8.9,57,Melbourne,6.2,13.3,17.4,18.7,115,6.0,60.0,119.3,2.0,64.0,130.5,Friday,8
2022R2302,2022,23,2022-08-20,13.0,4.4,1.0,Manuka Oval,1900-01-01 13:45:00,7338,Greater Western Sydney,4.3,7.4,8.7,10.9,69,Fremantle,2.2,5.5,8.8,13.11,89,16.0,24.0,84.6,5.0,62.0,117.0,Saturday,8
2022R2303,2022,23,2022-08-20,13.2,9.7,5.6,Docklands,1900-01-01 14:10:00,14196,North Melbourne,1.5,3.6,5.9,6.11,47,Gold Coast,4.2,6.8,12.12,16.18,114,18.0,8.0,55.8,12.0,40.0,102.8,Saturday,8
2022R2304,2022,23,2022-08-20,13.7,8.9,2.8,Kardinia Park,1900-01-01 16:35:00,21098,Geelong,6.4,12.7,15.12,19.17,131,West Coast,3.2,4.4,6.4,7.4,46,1.0,72.0,144.2,17.0,8.0,59.8,Saturday,8
2022R2305,2022,23,2022-08-20,13.2,9.7,5.6,M.C.G.,1900-01-01 19:25:00,58366,Essendon,3.2,7.6,9.8,11.9,75,Richmond,6.3,10.7,16.1,21.15,141,15.0,28.0,83.2,7.0,54.0,121.6,Saturday,8
2022R2306,2022,23,2022-08-20,15.1,12.4,0.0,Adelaide Oval,1900-01-01 19:00:00,50090,Port Adelaide,2.4,5.7,9.13,16.15,111,Adelaide,2.3,4.6,5.9,7.13,55,11.0,40.0,110.3,14.0,32.0,86.7,Saturday,8
2022R2307,2022,23,2022-08-21,12.1,1.5,0.0,York Park,1900-01-01 13:10:00,13105,Hawthorn,4.1,8.1,9.2,10.4,64,Western Bulldogs,2.1,8.4,9.12,12.15,87,13.0,32.0,89.8,8.0,48.0,108.9,Sunday,8
2022R2308,2022,23,2022-08-21,14.2,6.3,0.1,M.C.G.,1900-01-01 15:20:00,88287,Carlton,0.3,2.5,10.8,10.14,74,Collingwood,3.5,5.6,6.8,11.9,75,9.0,48.0,108.3,4.0,64.0,104.3,Sunday,8
2022R2309,2022,23,2022-08-21,14.2,6.3,0.1,Docklands,1900-01-01 16:40:00,23344,St Kilda,3.3,5.5,7.7,11.8,74,Sydney,4.2,9.3,11.6,13.1,88,10.0,44.0,99.3,3.0,64.0,127.9,Sunday,8
2023R0101,2023,1,2023-03-16,30.5,16.8,0.0,M.C.G.,1900-01-01 19:20:00,88084,Richmond,1.4,2.4,7.8,8.1,58,Carlton,3.1,4.6,6.9,8.1,58,9.0,2.0,100.0,10.0,2.0,100.0,Thursday,3
2023R0102,2023,1,2023-03-17,26.3,15.3,2.6,M.C.G.,1900-01-01 19:40:00,86595,Geelong,6.0,12.1,16.3,16.7,103,Collingwood,5.3,9.6,14.9,19.11,125,13.0,0.0,82.4,6.0,4.0,121.4,Friday,3
2023R0103,2023,1,2023-03-18,37.6,13.1,0.0,Docklands,1900-01-01 13:45:00,21274,North Melbourne,3.4,7.7,10.9,12.15,87,West Coast,3.3,4.4,8.6,12.1,82,8.0,4.0,106.1,11.0,0.0,94.3,Saturday,3
2023R0104,2023,1,2023-03-18,23.4,20.4,0.0,Adelaide Oval,1900-01-01 16:05:00,34255,Port Adelaide,3.5,5.9,13.13,18.18,126,Brisbane Lions,2.1,8.3,9.5,11.6,72,4.0,4.0,175.0,15.0,0.0,57.1,Saturday,3
2023R0105,2023,1,2023-03-18,37.6,13.1,0.0,M.C.G.,1900-01-01 19:25:00,48103,Melbourne,3.3,9.4,13.8,17.13,115,Western Bulldogs,2.4,5.9,8.1,9.11,65,3.0,4.0,176.9,16.0,0.0,56.5,Saturday,3
2023R0106,2023,1,2023-03-18,28.6,22.1,0.0,Carrara,1900-01-01 19:00:00,13648,Gold Coast,2.1,3.2,6.4,9.7,61,Sydney,5.4,7.7,13.1,16.14,110,17.0,0.0,55.5,2.0,4.0,180.3,Saturday,3
2023R0107,2023,1,2023-03-19,35.4,20.1,0.0,Sydney Showground,1900-01-01 13:10:00,8169,Greater Western Sydney,2.2,4.8,10.11,15.16,106,Adelaide,4.9,8.12,10.16,12.18,90,7.0,4.0,117.8,12.0,0.0,84.9,Sunday,3
2023R0108,2023,1,2023-03-19,19.4,16.8,0.0,M.C.G.,1900-01-01 15:20:00,68691,Hawthorn,4.5,5.7,5.9,9.11,65,Essendon,3.1,8.5,14.8,19.1,124,18.0,0.0,52.4,1.0,4.0,190.8,Sunday,3
2023R0109,2023,1,2023-03-19,19.4,16.8,0.0,Docklands,1900-01-01 16:40:00,23429,St Kilda,3.3,5.4,6.6,10.7,67,Fremantle,2.1,5.4,7.6,7.1,52,5.0,4.0,128.8,14.0,0.0,77.6,Sunday,3
2023R0201,2023,2,2023-03-23,23.3,14.7,0.0,M.C.G.,1900-01-01 19:20:00,55861,Carlton,2.6,6.8,12.11,13.12,90,Geelong,2.1,5.6,9.6,12.1,82,7.0,6.0,105.7,14.0,0.0,86.0,Thursday,3
2023R0202,2023,2,2023-03-24,31.2,19.0,0.0,Gabba,1900-01-01 18:55:00,30047,Brisbane Lions,6.2,8.4,13.5,14.9,93,Melbourne,2.1,5.2,7.3,13.4,82,12.0,4.0,79.3,8.0,4.0,124.7,Friday,3
2023R0203,2023,2,2023-03-25,20.3,11.0,0.3,M.C.G.,1900-01-01 13:45:00,60744,Collingwood,7.2,13.5,15.7,21.9,135,Port Adelaide,3.3,5.4,8.7,9.1,64,4.0,8.0,155.7,11.0,4.0,91.8,Saturday,3
2023R0204,2023,2,2023-03-25,24.9,13.9,0.0,Adelaide Oval,1900-01-01 16:05:00,38492,Adelaide,1.3,3.6,8.14,10.16,76,Richmond,4.1,11.3,12.4,17.6,108,15.0,0.0,77.6,6.0,6.0,123.9,Saturday,3
2023R0205,2023,2,2023-03-25,20.3,11.0,0.3,Docklands,1900-01-01 19:25:00,33294,Western Bulldogs,0.1,4.5,5.8,5.11,41,St Kilda,4.1,5.4,11.5,14.8,92,17.0,0.0,51.2,2.0,8.0,171.0,Saturday,3
2023R0206,2023,2,2023-03-25,30.8,16.8,1.2,Perth Stadium,1900-01-01 16:30:00,40487,Fremantle,2.3,3.6,6.8,10.12,72,North Melbourne,4.1,5.2,8.6,11.7,73,13.0,0.0,88.6,5.0,8.0,103.9,Saturday,3
2023R0207,2023,2,2023-03-26,25.8,19.2,1.4,S.C.G.,1900-01-01 13:10:00,37052,Sydney,4.6,8.7,13.11,17.16,118,Hawthorn,1.5,2.7,2.9,4.13,37,1.0,8.0,232.7,18.0,0.0,42.1,Sunday,3
2023R0208,2023,2,2023-03-26,19.4,10.3,0.0,Docklands,1900-01-01 15:20:00,32915,Essendon,3.4,7.6,11.6,16.12,108,Gold Coast,3.2,6.6,10.12,11.14,80,3.0,8.0,160.0,16.0,0.0,64.7,Sunday,3
2023R0209,2023,2,2023-03-26,27.0,18.5,0.2,Perth Stadium,1900-01-01 15:20:00,44649,West Coast,2.3,10.6,13.1,14.16,100,Greater Western Sydney,3.4,5.5,8.1,11.15,81,9.0,4.0,108.3,10.0,4.0,98.4,Sunday,3
2023R0301,2023,3,2023-03-30,20.3,11.8,12.4,Docklands,1900-01-01 19:20:00,23665,Western Bulldogs,1.2,4.3,8.4,10.7,67,Brisbane Lions,1.3,2.7,6.8,7.11,53,16.0,4.0,66.5,14.0,4.0,79.3,Thursday,3
2023R0302,2023,3,2023-03-31,21.4,12.8,0.0,M.C.G.,1900-01-01 19:50:00,85241,Collingwood,2.6,3.1,7.15,8.15,63,Richmond,1.0,1.3,4.5,7.7,49,2.0,12.0,149.5,8.0,6.0,109.1,Friday,3
2023R0303,2023,3,2023-04-01,19.0,2.9,0.0,York Park,1900-01-01 13:45:00,11007,Hawthorn,3.4,8.4,9.5,11.14,80,North Melbourne,1.3,4.3,7.5,9.7,61,17.0,4.0,60.1,7.0,8.0,94.4,Saturday,4
2023R0304,2023,3,2023-04-01,20.6,12.2,0.0,Sydney Showground,1900-01-01 16:35:00,9691,Greater Western Sydney,5.3,6.5,7.9,9.1,64,Carlton,4.6,7.11,7.16,9.2,74,10.0,4.0,95.1,3.0,10.0,108.8,Saturday,4
2023R0305,2023,3,2023-04-01,15.9,9.4,5.0,M.C.G.,1900-01-01 19:25:00,69255,St Kilda,5.4,7.5,9.7,14.8,92,Essendon,1.1,4.5,6.6,11.8,74,1.0,12.0,150.3,6.0,8.0,129.1,Saturday,4
2023R0306,2023,3,2023-04-01,18.9,11.9,0.2,Adelaide Oval,1900-01-01 19:00:00,48962,Port Adelaide,6.1,9.3,11.5,13.8,86,Adelaide,5.1,9.3,11.8,18.9,117,13.0,4.0,85.2,11.0,4.0,94.3,Saturday,4
2023R0307,2023,3,2023-04-02,27.2,17.3,0.0,Carrara,1900-01-01 14:10:00,13122,Gold Coast,2.3,3.9,6.11,10.13,73,Geelong,3.4,3.6,5.1,7.12,54,15.0,4.0,78.7,18.0,0.0,83.0,Sunday,4
2023R0308,2023,3,2023-04-02,19.1,6.7,0.4,M.C.G.,1900-01-01 15:20:00,42423,Melbourne,6.1,9.3,14.4,21.8,134,Sydney,1.3,6.6,9.9,12.12,84,4.0,8.0,136.8,5.0,8.0,134.5,Sunday,4
2023R0309,2023,3,2023-04-02,27.1,15.2,0.0,Perth Stadium,1900-01-01 15:20:00,56090,Fremantle,5.1,9.5,10.8,16.12,108,West Coast,5.2,5.7,8.12,9.13,67,9.0,4.0,112.1,12.0,4.0,90.2,Sunday,4
2023R0401,2023,4,2023-04-06,29.6,18.8,0.2,Gabba,1900-01-01 19:35:00,33565,Brisbane Lions,3.2,9.4,14.6,18.8,116,Collingwood,5.3,5.6,8.12,11.17,83,8.0,8.0,93.3,5.0,12.0,122.3,Thursday,4
2023R0402,2023,4,2023-04-07,19.8,15.7,6.6,Docklands,1900-01-01 16:20:00,49062,North Melbourne,3.4,5.8,6.12,11.18,84,Carlton,2.4,5.6,11.7,16.11,107,9.0,8.0,89.4,2.0,14.0,114.2,Friday,4
2023R0403,2023,4,2023-04-08,19.3,14.8,8.6,Adelaide Oval,1900-01-01 13:15:00,33725,Adelaide,6.1,10.4,11.8,17.9,111,Fremantle,3.2,4.4,6.6,10.12,72,7.0,8.0,105.9,14.0,4.0,95.6,Saturday,4
2023R0404,2023,4,2023-04-08,19.2,12.8,9.6,M.C.G.,1900-01-01 16:35:00,56449,Richmond,2.4,10.7,10.11,12.12,84,Western Bulldogs,6.3,8.5,9.11,12.17,89,12.0,6.0,104.5,11.0,8.0,76.2,Saturday,4
2023R0405,2023,4,2023-04-08,24.5,14.8,3.0,S.C.G.,1900-01-01 19:30:00,31686,Sydney,3.2,4.6,7.1,9.1,64,Port Adelaide,0.3,4.6,5.8,9.12,66,6.0,8.0,126.2,10.0,8.0,88.1,Saturday,4
2023R0406,2023,4,2023-04-08,19.2,12.8,9.6,Docklands,1900-01-01 19:30:00,21049,St Kilda,3.2,8.6,13.1,17.11,113,Gold Coast,3.4,4.8,5.11,8.12,60,1.0,16.0,160.4,17.0,4.0,71.2,Saturday,4
2023R0407,2023,4,2023-04-09,16.2,9.9,9.0,Docklands,1900-01-01 14:10:00,28815,Essendon,2.8,3.13,8.19,11.22,88,Greater Western Sydney,4.0,6.5,9.7,11.9,75,4.0,12.0,126.3,15.0,4.0,92.6,Sunday,4
2023R0408,2023,4,2023-04-09,23.8,16.3,0.0,Perth Stadium,1900-01-01 15:20:00,42458,West Coast,2.2,4.4,6.8,9.9,63,Melbourne,5.1,8.4,14.9,19.12,126,16.0,4.0,77.6,3.0,12.0,149.8,Sunday,4
2023R0409,2023,4,2023-04-10,15.2,9.2,15.5,M.C.G.,1900-01-01 15:20:00,65335,Geelong,3.2,4.3,14.8,19.13,127,Hawthorn,3.3,5.6,5.6,6.9,45,13.0,4.0,109.9,18.0,4.0,52.8,Monday,4
2023R0501,2023,5,2023-04-13,19.6,14.6,0.0,Adelaide Oval,1900-01-01 19:10:00,47395,Adelaide,8.3,10.5,13.7,18.1,118,Carlton,2.1,5.4,7.7,9.8,62,7.0,12.0,118.0,4.0,14.0,96.3,Thursday,4
2023R0502,2023,5,2023-04-14,27.2,9.9,0.0,Norwood Oval,1900-01-01 16:40:00,9329,Fremantle,3.0,6.2,11.5,15.1,100,Gold Coast,4.4,9.7,11.11,13.12,90,11.0,8.0,99.0,16.0,4.0,75.1,Friday,4
2023R0503,2023,5,2023-04-14,27.2,9.9,0.0,Adelaide Oval,1900-01-01 19:40:00,42134,Richmond,2.2,3.8,10.9,11.12,78,Sydney,4.4,7.5,11.1,18.14,122,15.0,6.0,92.4,5.0,12.0,132.4,Friday,4
