GameId,Year,Round,Date,MaxTemp,MinTemp,Rainfall,Venue,StartTime,Attendance,HomeTeam,HomeTeamScoreQT,HomeTeamScoreHT,HomeTeamScore3QT,HomeTeamScoreFT,HomeTeamScore,AwayTeam,AwayTeamScoreQT,AwayTeamScoreHT,AwayTeamScore3QT,AwayTeamScoreFT,AwayTeamScore,homePosition,homePoints,homePercentage,awayPosition,awayPoints,awayPercentage,Home Odds,Away Odds,previous_game_home_win_loss,previous_game_away_win_loss,previous_game_home_position,previous_game_home_points,previous_game_home_percentage,previous_game_away_position,previous_game_away_points,previous_game_away_percentage,Rivalry,HomeTeamEncode,AwayTeamEncode,VenueEncode,StadiumCapacity,DayC,Day,Month,MinutesSinceMidnight,HomeProbability,AwayProbability,isFinal,CapacityUtilisation
2012R0702,2012,7,2012-05-12,17.0,6.8,0.0,Football Park,1900-01-01 12:45:00,35535,Adelaide,6.3,14.5,17.7,19.8,122,Geelong,3.2,4.2,6.8,10.12,72,3.0,24.0,126.1,10.0,16.0,103.5,2.04,1.76,1.0,1.0,5.0,20.0,119.9,6.0,16.0,114.2,0,1,7,5,51240,Saturday,5,5,765,0.49019607843137253,0.5681818181818182,0,0.6935011709601874
2012R0704,2012,7,2012-05-12,15.5,7.1,0.2,M.C.G.,1900-01-01 16:40:00,40352,Richmond,5.6,7.9,8.11,13.13,91,Sydney,0.2,2.7,6.9,8.14,62,12.0,12.0,106.9,5.0,20.0,125.5,1.82,1.94,1.0,0.0,12.0,8.0,102.1,3.0,20.0,137.2,0,14,16,1,100024,Saturday,5,5,1000,0.5494505494505494,0.5154639175257733,0,0.40342317843717507
2012R0706,2012,7,2012-05-12,15.5,7.1,0.2,Docklands,1900-01-01 19:40:00,43260,Essendon,1.6,5.1,12.14,16.17,113,West Coast,1.3,3.5,3.7,7.1,52,2.0,24.0,136.6,1.0,24.0,138.4,1.57,2.37,1.0,1.0,4.0,20.0,128.2,1.0,24.0,161.5,0,5,17,4,53359,Saturday,5,5,1180,0.6369426751592356,0.42194092827004215,0,0.8107348338612043
2012R0705,2012,7,2012-05-12,27.2,13.4,0.0,Gabba,1900-01-01 19:40:00,27926,Brisbane Lions,2.1,3.7,7.9,8.1,58,Collingwood,6.4,9.7,12.12,17.14,116,14.0,8.0,73.4,7.0,20.0,107.0,4.9,1.17,0.0,1.0,14.0,8.0,78.4,8.0,16.0,97.3,0,2,4,6,42000,Saturday,5,5,1180,0.2040816326530612,0.8547008547008548,0,0.6649047619047619
2012R0707,2012,7,2012-05-13,13.2,9.1,3.6,Docklands,1900-01-01 13:10:00,20885,North Melbourne,3.1,6.5,11.8,12.11,83,Western Bulldogs,3.3,9.6,14.8,15.11,101,11.0,12.0,114.2,13.0,12.0,88.9,1.32,3.39,0.0,0.0,10.0,12.0,119.6,13.0,8.0,83.9,0,12,18,4,53359,Sunday,6,5,790,0.7575757575757576,0.2949852507374631,0,0.3914053861579115
2012R0708,2012,7,2012-05-13,22.9,11.4,0.0,Subiaco,1900-01-01 14:40:00,30079,Fremantle,2.8,6.9,8.14,12.15,87,Port Adelaide,3.2,3.4,6.4,7.5,47,6.0,20.0,114.2,15.0,4.0,76.2,1.14,5.69,1.0,0.0,7.0,16.0,106.9,15.0,4.0,79.5,0,6,13,3,42922,Sunday,6,5,880,0.8771929824561404,0.17574692442882248,0,0.700782815339453
2012R0709,2012,7,2012-05-14,15.8,6.8,6.2,Docklands,1900-01-01 19:40:00,38823,St Kilda,5.3,11.5,16.6,19.8,122,Carlton,5.1,8.6,12.1,14.14,98,8.0,16.0,126.1,4.0,20.0,140.2,4.03,1.24,0.0,1.0,9.0,12.0,126.5,2.0,20.0,157.8,0,15,3,4,53359,Monday,0,5,1180,0.24813895781637715,0.8064516129032259,0,0.7275811015948574
2012R0801,2012,8,2012-05-18,17.2,8.8,0.0,M.C.G.,1900-01-01 19:50:00,75650,Collingwood,3.6,7.9,10.11,14.12,96,Geelong,2.4,6.6,7.12,11.18,84,5.0,24.0,107.9,10.0,16.0,101.4,1.61,2.29,1.0,0.0,7.0,20.0,107.0,10.0,16.0,103.5,0,4,7,1,100024,Friday,4,5,1190,0.6211180124223602,0.4366812227074236,0,0.7563184835639446
2012R0804,2012,8,2012-05-19,22.2,10.2,2.0,S.C.G.,1900-01-01 16:40:00,20818,Sydney,7.1,11.4,16.9,21.12,138,Melbourne,0.3,1.5,2.7,5.7,37,4.0,24.0,141.5,18.0,0.0,52.5,1.09,7.4,0.0,0.0,5.0,20.0,125.5,18.0,0.0,56.8,0,16,11,7,48000,Saturday,5,5,1000,0.9174311926605504,0.13513513513513511,0,0.4337083333333333
2012R0806,2012,8,2012-05-19,14.4,10.5,1.8,M.C.G.,1900-01-01 19:50:00,80900,Essendon,6.2,12.7,16.9,19.14,128,Richmond,4.2,6.8,11.16,15.19,109,3.0,28.0,133.4,13.0,12.0,103.0,1.49,2.59,1.0,1.0,2.0,24.0,136.6,12.0,12.0,106.9,1,5,14,1,100024,Saturday,5,5,1190,0.6711409395973155,0.3861003861003861,0,0.8088058865872191
2012R0802,2012,8,2012-05-19,17.0,8.3,3.0,Football Park,1900-01-01 13:15:00,14508,Port Adelaide,5.1,6.2,8.6,14.11,95,North Melbourne,4.1,7.5,11.9,14.9,93,15.0,8.0,79.3,12.0,12.0,112.2,2.64,1.47,0.0,0.0,15.0,4.0,76.2,11.0,12.0,114.2,0,13,12,5,51240,Saturday,5,5,795,0.3787878787878788,0.6802721088435374,0,0.2831381733021077
2012R0807,2012,8,2012-05-20,24.0,11.3,0.0,Gabba,1900-01-01 13:10:00,16049,Brisbane Lions,7.3,10.9,13.14,19.18,132,Greater Western Sydney,1.2,3.5,4.5,5.1,40,14.0,12.0,88.0,16.0,4.0,47.7,1.15,5.54,0.0,1.0,14.0,8.0,73.4,16.0,4.0,50.5,0,2,9,6,42000,Sunday,6,5,790,0.8695652173913044,0.18050541516245489,0,0.38211904761904764
2012R0808,2012,8,2012-05-20,15.2,4.8,0.2,Docklands,1900-01-01 15:15:00,35917,Carlton,5.2,5.4,7.6,8.7,55,Adelaide,4.5,9.6,13.9,19.1,124,7.0,20.0,122.2,2.0,28.0,134.7,1.41,2.85,0.0,1.0,4.0,20.0,140.2,3.0,24.0,126.1,0,3,1,4,53359,Sunday,6,5,915,0.7092198581560284,0.3508771929824561,0,0.6731198110909125
2012R0809,2012,8,2012-05-20,26.5,9.2,0.0,Subiaco,1900-01-01 14:40:00,38174,West Coast,6.2,13.6,15.7,18.13,121,St Kilda,1.4,5.5,11.1,13.13,91,1.0,28.0,137.7,9.0,16.0,117.0,1.38,2.99,0.0,1.0,1.0,24.0,138.4,8.0,16.0,126.1,0,17,15,3,42922,Sunday,6,5,880,0.7246376811594204,0.33444816053511706,0,0.8893807371511113
2012R0901,2012,9,2012-05-25,10.8,8.4,4.0,Docklands,1900-01-01 19:50:00,29118,Western Bulldogs,1.1,6.2,8.5,11.9,75,Geelong,3.5,6.9,9.9,14.11,95,13.0,16.0,93.2,9.0,20.0,103.7,4.78,1.18,1.0,0.0,11.0,16.0,95.2,10.0,16.0,101.4,0,18,7,4,53359,Friday,4,5,1190,0.20920502092050208,0.8474576271186441,0,0.5456998819318203
2012R0902,2012,9,2012-05-26,16.0,7.6,28.0,M.C.G.,1900-01-01 13:45:00,51617,Richmond,4.4,8.8,13.9,21.11,137,Hawthorn,1.3,4.9,8.1,10.15,75,12.0,16.0,110.6,8.0,20.0,116.4,3.61,1.28,0.0,1.0,13.0,12.0,103.0,6.0,20.0,129.5,0,14,10,1,100024,Saturday,5,5,825,0.2770083102493075,0.78125,0,0.5160461489242582
2012R0903,2012,9,2012-05-26,21.0,11.4,8.2,Carrara,1900-01-01 14:10:00,12416,Gold Coast,2.5,7.6,7.8,10.1,70,Port Adelaide,4.4,7.7,14.14,17.16,118,17.0,0.0,60.2,15.0,12.0,86.7,2.55,1.5,0.0,1.0,17.0,0.0,60.3,15.0,8.0,79.3,0,8,13,2,25000,Saturday,5,5,850,0.3921568627450981,0.6666666666666666,0,0.49664
2012R0904,2012,9,2012-05-26,16.0,7.6,28.0,Docklands,1900-01-01 16:40:00,34737,St Kilda,3.1,8.7,14.14,16.15,111,Sydney,4.4,5.4,8.6,12.11,83,7.0,20.0,118.8,5.0,24.0,130.7,1.89,1.86,0.0,1.0,9.0,16.0,117.0,4.0,24.0,141.5,0,15,16,4,53359,Saturday,5,5,1000,0.5291005291005292,0.5376344086021505,0,0.6510054536254427
2012R0905,2012,9,2012-05-26,16.9,11.1,7.2,Football Park,1900-01-01 19:10:00,44238,Adelaide,3.1,4.5,6.1,6.13,49,Collingwood,3.2,5.6,5.1,10.15,75,3.0,28.0,127.4,4.0,28.0,110.9,1.46,2.68,1.0,1.0,2.0,28.0,134.7,5.0,24.0,107.9,0,1,4,5,51240,Saturday,5,5,1150,0.684931506849315,0.3731343283582089,0,0.8633489461358314
2012R0906,2012,9,2012-05-26,17.4,7.7,0.2,Sydney Showground,1900-01-01 19:40:00,11887,Greater Western Sydney,0.5,2.9,4.11,7.11,53,Essendon,3.1,8.1,13.8,18.11,119,16.0,4.0,47.3,2.0,32.0,140.2,17.14,1.01,0.0,1.0,16.0,4.0,47.7,3.0,28.0,133.4,0,9,5,9,25000,Saturday,5,5,1180,0.058343057176196034,0.9900990099009901,0,0.47548
2012R0907,2012,9,2012-05-27,14.5,8.8,4.6,Docklands,1900-01-01 13:10:00,19988,North Melbourne,6.4,13.8,15.8,17.1,112,Brisbane Lions,3.2,5.4,11.6,15.6,96,11.0,16.0,112.7,14.0,12.0,87.7,1.24,4.04,0.0,1.0,12.0,12.0,112.2,14.0,12.0,88.0,0,12,2,4,53359,Sunday,6,5,790,0.8064516129032259,0.24752475247524752,0,0.3745947262879739
2012R0908,2012,9,2012-05-27,14.5,8.8,4.6,M.C.G.,1900-01-01 15:15:00,28371,Carlton,3.3,7.8,8.14,15.17,107,Melbourne,3.4,5.7,6.1,6.13,49,6.0,24.0,128.9,18.0,0.0,51.8,1.04,10.33,0.0,0.0,7.0,20.0,122.2,18.0,0.0,52.5,0,3,11,1,100024,Sunday,6,5,915,0.9615384615384615,0.0968054211035818,0,0.28364192593777493
2012R0909,2012,9,2012-05-27,24.5,6.2,0.0,Subiaco,1900-01-01 14:40:00,40905,West Coast,0.4,2.8,7.14,11.18,84,Fremantle,1.1,3.2,3.3,5.6,36,1.0,32.0,142.6,10.0,20.0,95.5,1.35,3.12,1.0,0.0,1.0,28.0,137.7,8.0,20.0,102.6,1,17,6,3,42922,Sunday,6,5,880,0.7407407407407407,0.3205128205128205,0,0.9530077815572434
2012R1001,2012,10,2012-06-01,16.1,3.1,0.0,Docklands,1900-01-01 19:50:00,49337,St Kilda,3.4,9.6,10.14,16.17,113,Richmond,3.7,9.8,12.11,18.13,121,9.0,20.0,115.3,10.0,20.0,110.1,1.85,1.91,1.0,1.0,7.0,20.0,118.8,12.0,16.0,110.6,0,15,14,4,53359,Friday,4,6,1190,0.5405405405405405,0.5235602094240838,0,0.9246237748083734
2012R1002,2012,10,2012-06-02,16.2,3.8,0.0,Kardinia Park,1900-01-01 13:45:00,17243,Geelong,4.2,7.3,13.8,19.12,126,Greater Western Sydney,4.2,7.3,8.5,9.7,61,8.0,24.0,111.0,17.0,4.0,47.4,1.01,19.57,1.0,0.0,9.0,20.0,103.7,16.0,4.0,47.3,0,7,9,8,40000,Saturday,5,6,825,0.9900990099009901,0.05109862033725089,0,0.431075
2012R1004,2012,10,2012-06-02,20.6,7.4,0.0,Subiaco,1900-01-01 14:40:00,31392,Fremantle,3.3,6.6,10.9,12.1,82,Adelaide,5.2,10.5,12.6,17.9,111,11.0,20.0,92.6,3.0,32.0,128.2,2.37,1.57,0.0,0.0,10.0,20.0,95.5,3.0,28.0,127.4,0,6,1,3,42922,Saturday,5,6,880,0.42194092827004215,0.6369426751592356,0,0.7313731885746237
2012R1005,2012,10,2012-06-02,19.1,9.8,0.0,Football Park,1900-01-01 19:10:00,24746,Port Adelaide,5.2,9.4,10.9,14.15,99,Carlton,3.1,4.2,5.6,6.9,45,13.0,16.0,93.4,7.0,24.0,118.7,3.11,1.36,1.0,1.0,15.0,12.0,86.7,6.0,24.0,128.9,0,13,3,5,51240,Saturday,5,6,1150,0.3215434083601286,0.7352941176470588,0,0.4829430132708821
2012R1006,2012,10,2012-06-02,15.4,2.1,0.0,M.C.G.,1900-01-01 19:40:00,42987,Essendon,1.5,2.9,5.13,6.16,52,Melbourne,1.2,4.3,5.5,8.1,58,2.0,32.0,136.4,16.0,4.0,54.6,1.04,10.88,1.0,0.0,2.0,32.0,140.2,18.0,0.0,51.8,0,5,11,1,100024,Saturday,5,6,1180,0.9615384615384615,0.09191176470588235,0,0.4297668559545709
2012R1007,2012,10,2012-06-03,22.9,16.4,26.4,Gabba,1900-01-01 13:10:00,15546,Brisbane Lions,3.3,7.4,8.5,16.6,102,West Coast,2.1,5.5,10.7,15.1,100,14.0,16.0,89.2,1.0,32.0,136.9,4.67,1.19,0.0,1.0,14.0,12.0,87.7,1.0,32.0,142.6,0,2,17,6,42000,Sunday,6,6,790,0.21413276231263384,0.8403361344537815,0,0.37014285714285716
2012R1008,2012,10,2012-06-03,15.7,14.0,28.7,S.C.G.,1900-01-01 15:15:00,13505,Sydney,9.0,10.5,16.9,20.12,132,Western Bulldogs,1.1,3.1,4.5,5.1,40,5.0,28.0,141.7,15.0,16.0,83.9,1.28,3.59,0.0,0.0,5.0,24.0,130.7,13.0,16.0,93.2,0,16,18,7,48000,Sunday,6,6,915,0.78125,0.2785515320334262,0,0.2813541666666667
2012R1009,2012,10,2012-06-03,13.3,5.6,0.8,M.C.G.,1900-01-01 16:40:00,36913,Collingwood,5.4,12.6,18.9,23.11,149,Gold Coast,3.1,5.3,5.7,7.1,52,4.0,32.0,122.4,18.0,0.0,56.9,1.01,16.31,1.0,0.0,4.0,28.0,110.9,17.0,0.0,60.2,0,4,8,1,100024,Sunday,6,6,1000,0.9900990099009901,0.061312078479460456,0,0.36904143005678636
2012R1101,2012,11,2012-06-08,13.1,8.1,0.0,Docklands,1900-01-01 19:50:00,47632,Carlton,4.4,6.6,9.1,11.19,85,Geelong,2.2,5.7,10.1,14.13,97,9.0,24.0,115.3,7.0,28.0,111.3,2.74,1.44,0.0,1.0,7.0,24.0,118.7,8.0,24.0,111.0,0,3,7,4,53359,Friday,4,6,1190,0.36496350364963503,0.6944444444444444,0,0.89267040236886
2012R1102,2012,11,2012-06-09,11.9,9.0,6.2,M.C.G.,1900-01-01 13:40:00,43801,Richmond,5.2,6.3,8.8,9.12,66,Fremantle,4.1,7.3,9.6,12.6,78,11.0,20.0,108.1,10.0,24.0,94.5,1.2,4.43,1.0,0.0,10.0,20.0,110.1,11.0,20.0,92.6,0,14,6,1,100024,Saturday,5,6,820,0.8333333333333334,0.22573363431151244,0,0.4379049028233224
2012R1103,2012,11,2012-06-09,20.7,14.7,0.4,Carrara,1900-01-01 16:40:00,12534,Gold Coast,1.3,3.4,6.6,7.7,49,St Kilda,4.3,10.6,15.12,21.18,144,18.0,0.0,54.3,8.0,24.0,124.8,7.41,1.09,0.0,0.0,18.0,0.0,56.9,9.0,20.0,115.3,0,8,15,2,25000,Saturday,5,6,1000,0.1349527665317139,0.9174311926605504,0,0.50136
2012R1104,2012,11,2012-06-09,11.9,9.0,6.2,Docklands,1900-01-01 19:40:00,42785,Essendon,1.5,1.11,2.15,11.16,82,Sydney,5.3,8.6,11.8,13.8,86,4.0,32.0,132.3,2.0,32.0,137.9,1.5,2.55,0.0,1.0,2.0,32.0,136.4,5.0,28.0,141.7,0,5,16,4,53359,Saturday,5,6,1180,0.6666666666666666,0.3921568627450981,0,0.8018328679323076
2012R1105,2012,11,2012-06-10,14.6,2.2,0.0,Football Park,1900-01-01 16:10:00,26638,Port Adelaide,3.3,4.7,5.7,9.8,62,Hawthorn,7.4,9.8,12.11,16.12,108,13.0,16.0,89.5,6.0,28.0,132.0,3.95,1.25,1.0,1.0,13.0,16.0,93.4,6.0,24.0,128.9,0,13,10,5,51240,Sunday,6,6,970,0.2531645569620253,0.8,0,0.5198672911787666
2012R1106,2012,11,2012-06-11,12.7,1.3,0.0,M.C.G.,1900-01-01 15:15:00,64250,Melbourne,0.4,3.4,7.7,13.9,87,Collingwood,6.3,8.9,10.15,19.15,129,16.0,4.0,55.9,1.0,36.0,124.9,8.9,1.06,1.0,1.0,16.0,4.0,54.6,4.0,32.0,122.4,0,11,4,1,100024,Monday,0,6,915,0.11235955056179775,0.9433962264150942,0,0.6423458369991202
2012R1201,2012,12,2012-06-14,18.2,9.5,0.4,Subiaco,1900-01-01 17:40:00,34224,West Coast,3.3,5.12,6.17,10.19,79,Carlton,2.3,4.4,8.8,10.9,69,1.0,36.0,135.1,9.0,24.0,113.1,1.28,3.66,0.0,0.0,1.0,32.0,136.9,9.0,24.0,115.3,0,17,3,3,42922,Thursday,3,6,1060,0.78125,0.27322404371584696,0,0.7973533386142304
2012R1202,2012,12,2012-06-15,15.4,9.0,0.0,Football Park,1900-01-01 20:10:00,36394,Adelaide,5.3,11.6,16.7,17.13,115,St Kilda,3.1,8.8,10.12,16.15,111,2.0,36.0,125.2,8.0,24.0,121.6,1.47,2.67,1.0,1.0,3.0,32.0,128.2,8.0,24.0,124.8,0,1,15,5,51240,Friday,4,6,1210,0.6802721088435374,0.37453183520599254,0,0.7102654176424669
2012R1203,2012,12,2012-06-16,13.3,8.8,0.0,Sydney Showground,1900-01-01 14:10:00,7538,Greater Western Sydney,2.0,5.1,8.1,12.2,74,Richmond,4.2,6.7,9.14,11.2,86,17.0,4.0,50.0,10.0,24.0,108.7,10.93,1.04,0.0,0.0,17.0,4.0,47.4,11.0,20.0,108.1,0,9,14,9,25000,Saturday,5,6,850,0.09149130832570906,0.9615384615384615,0,0.30152
2012R1204,2012,12,2012-06-16,22.9,11.7,0.0,Carrara,1900-01-01 19:40:00,10170,Gold Coast,1.3,4.3,7.5,12.8,80,North Melbourne,1.5,3.12,7.17,11.21,87,18.0,0.0,56.7,12.0,20.0,100.4,5.21,1.16,0.0,0.0,18.0,0.0,54.3,12.0,16.0,99.8,0,8,12,2,25000,Saturday,5,6,1180,0.19193857965451055,0.8620689655172414,0,0.4068
2012R1205,2012,12,2012-06-17,15.3,9.7,1.0,M.C.G.,1900-01-01 13:10:00,35492,Hawthorn,4.6,8.12,12.19,19.21,135,Brisbane Lions,6.1,7.2,8.2,11.4,70,5.0,32.0,136.4,15.0,16.0,84.4,1.06,8.94,1.0,1.0,6.0,28.0,132.0,14.0,16.0,89.2,0,10,2,1,100024,Sunday,6,6,790,0.9433962264150942,0.11185682326621925,0,0.3548348396384868
2012R1206,2012,12,2012-06-17,15.3,9.7,1.0,Docklands,1900-01-01 16:40:00,16036,Western Bulldogs,3.6,5.1,9.16,13.17,95,Port Adelaide,1.0,4.4,7.6,8.9,57,13.0,20.0,88.8,14.0,16.0,87.0,1.45,2.77,0.0,0.0,15.0,16.0,83.9,13.0,16.0,89.5,0,18,13,4,53359,Sunday,6,6,1000,0.6896551724137931,0.36101083032490977,0,0.3005303697595532
2012R1301,2012,13,2012-06-22,18.7,10.0,0.0,S.C.G.,1900-01-01 19:50:00,27400,Sydney,7.0,8.2,10.6,12.8,80,Geelong,1.1,3.3,6.6,11.8,74,2.0,36.0,135.4,7.0,28.0,109.8,1.6,2.3,1.0,1.0,2.0,32.0,137.9,7.0,28.0,111.3,0,16,7,7,48000,Friday,4,6,1190,0.625,0.4347826086956522,0,0.5708333333333333
2012R1302,2012,13,2012-06-23,13.7,4.0,3.2,Docklands,1900-01-01 13:40:00,20146,Western Bulldogs,2.3,5.6,5.1,7.14,56,Brisbane Lions,6.1,8.5,12.5,18.6,114,14.0,20.0,84.6,13.0,20.0,90.4,1.36,3.09,1.0,0.0,13.0,20.0,88.8,15.0,16.0,84.4,0,18,2,4,53359,Saturday,5,6,820,0.7352941176470588,0.3236245954692557,0,0.3775558012706385
2012R1303,2012,13,2012-06-23,13.7,4.0,3.2,M.C.G.,1900-01-01 16:40:00,62957,Collingwood,3.5,6.6,11.1,12.13,85,West Coast,2.3,7.6,9.7,12.1,82,1.0,40.0,123.1,4.0,36.0,131.6,1.4,2.91,1.0,1.0,1.0,36.0,124.9,1.0,36.0,135.1,0,4,17,1,100024,Saturday,5,6,1000,0.7142857142857143,0.3436426116838488,0,0.6294189394545309
2012R1304,2012,13,2012-06-23,17.6,2.2,0.0,Subiaco,1900-01-01 17:40:00,34567,Fremantle,6.1,8.2,14.4,14.5,89,Essendon,5.2,10.4,13.5,17.11,113,12.0,24.0,92.7,3.0,36.0,131.8,2.2,1.65,1.0,0.0,10.0,24.0,94.5,4.0,32.0,132.3,0,6,5,3,42922,Saturday,5,6,1060,0.45454545454545453,0.6060606060606061,0,0.8053445785378128
2012R1305,2012,13,2012-06-24,15.7,7.1,0.0,M.C.G.,1900-01-01 15:15:00,20070,Melbourne,6.1,11.4,18.8,20.15,135,Greater Western Sydney,5.1,6.2,6.2,9.3,57,16.0,8.0,63.8,17.0,4.0,49.3,1.28,3.67,0.0,0.0,16.0,4.0,55.9,17.0,4.0,50.0,0,11,9,1,100024,Sunday,6,6,915,0.78125,0.2724795640326976,0,0.2006518435575462
2012R1306,2012,13,2012-06-24,15.7,7.1,0.0,Docklands,1900-01-01 16:40:00,18866,North Melbourne,6.6,10.1,13.14,17.19,121,Adelaide,3.2,4.5,9.8,13.11,89,11.0,24.0,103.0,5.0,36.0,119.1,3.12,1.35,1.0,1.0,12.0,20.0,100.4,2.0,36.0,125.2,0,12,1,4,53359,Sunday,6,6,1000,0.3205128205128205,0.7407407407407407,0,0.3535673457148747
2012R1401,2012,14,2012-06-29,14.4,9.9,0.0,M.C.G.,1900-01-01 19:50:00,65047,Carlton,3.2,6.2,7.6,10.1,70,Hawthorn,7.4,10.7,16.1,18.12,120,10.0,24.0,107.1,6.0,36.0,138.7,3.43,1.3,0.0,1.0,9.0,24.0,113.1,5.0,32.0,136.4,0,3,10,1,100024,Friday,4,6,1190,0.29154518950437314,0.7692307692307692,0,0.650313924658082
2012R1402,2012,14,2012-06-30,12.2,6.6,2.2,M.C.G.,1900-01-01 13:45:00,44891,Collingwood,3.2,6.7,10.13,15.17,107,Fremantle,0.2,2.6,6.6,12.6,78,1.0,44.0,124.2,13.0,24.0,90.8,1.1,7.11,1.0,0.0,1.0,40.0,123.1,12.0,24.0,92.7,0,4,6,1,100024,Saturday,5,6,825,0.9090909090909091,0.14064697609001406,0,0.44880228745101175
2012R1403,2012,14,2012-06-30,13.5,8.6,6.0,Football Park,1900-01-01 13:40:00,33780,Adelaide,3.0,8.1,11.2,17.4,106,Richmond,8.3,10.4,11.7,13.9,87,5.0,40.0,119.3,11.0,24.0,106.2,1.4,2.88,0.0,1.0,5.0,36.0,119.1,10.0,24.0,108.7,0,1,14,5,51240,Saturday,5,6,820,0.7142857142857143,0.3472222222222222,0,0.6592505854800936
2012R1405,2012,14,2012-06-30,12.2,6.6,2.2,Docklands,1900-01-01 19:40:00,40824,Essendon,7.5,12.7,15.1,21.14,140,Western Bulldogs,1.2,3.5,6.7,8.8,56,4.0,40.0,138.4,14.0,20.0,79.4,1.19,4.61,1.0,0.0,3.0,36.0,131.8,14.0,20.0,84.6,0,5,18,4,53359,Saturday,5,6,1180,0.8403361344537815,0.21691973969631234,0,0.7650818043816413
2012R1404,2012,14,2012-06-30,20.2,5.4,0.0,Subiaco,1900-01-01 14:40:00,34592,West Coast,8.3,11.5,17.11,25.16,166,Gold Coast,2.3,4.8,5.9,5.1,40,3.0,40.0,143.1,18.0,0.0,53.2,1.01,19.42,0.0,0.0,4.0,36.0,131.6,18.0,0.0,56.7,0,17,8,3,42922,Saturday,5,6,880,0.9900990099009901,0.051493305870236865,0,0.8059270304272868
2012R1407,2012,14,2012-07-01,11.7,5.7,1.2,Kardinia Park,1900-01-01 13:10:00,13736,Geelong,3.4,6.8,9.1,14.15,99,Port Adelaide,2.3,2.7,6.9,8.13,61,7.0,32.0,112.8,15.0,16.0,84.9,1.04,11.25,0.0,0.0,7.0,28.0,109.8,14.0,16.0,87.0,0,7,13,8,40000,Sunday,6,7,790,0.9615384615384615,0.08888888888888889,0,0.3434
2012R1408,2012,14,2012-07-01,23.4,9.8,0.0,Gabba,1900-01-01 15:15:00,22144,Brisbane Lions,6.1,9.6,13.11,18.14,122,Melbourne,3.6,3.8,4.11,8.13,61,12.0,24.0,96.2,16.0,8.0,62.6,1.18,4.91,1.0,1.0,13.0,20.0,90.4,16.0,8.0,63.8,0,2,11,6,42000,Sunday,6,7,915,0.8474576271186441,0.20366598778004072,0,0.5272380952380953
2012R1409,2012,14,2012-07-01,10.0,5.0,0.8,Docklands,1900-01-01 16:40:00,33106,St Kilda,6.2,9.5,10.11,15.13,103,North Melbourne,3.1,9.3,13.5,21.1,136,9.0,24.0,116.4,8.0,28.0,105.2,1.38,2.97,0.0,1.0,8.0,24.0,121.6,11.0,24.0,103.0,0,15,12,4,53359,Sunday,6,7,1000,0.7246376811594204,0.33670033670033667,0,0.6204389137727468
2012R1501,2012,15,2012-07-06,11.4,4.0,0.0,M.C.G.,1900-01-01 19:50:00,75890,Collingwood,1.5,4.9,6.12,8.14,62,Carlton,3.1,7.4,8.11,12.13,85,4.0,44.0,120.3,9.0,28.0,108.7,1.2,4.46,1.0,0.0,1.0,44.0,124.2,10.0,24.0,107.1,1,4,3,1,100024,Friday,4,7,1190,0.8333333333333334,0.2242152466367713,0,0.7587179077021515
2012R1503,2012,15,2012-07-07,13.3,0.0,0.0,M.C.G.,1900-01-01 14:10:00,46773,Melbourne,1.0,4.4,5.6,11.12,78,Richmond,4.6,6.12,9.2,13.23,101,16.0,8.0,63.6,10.0,28.0,107.7,4.72,1.18,0.0,0.0,16.0,8.0,62.6,11.0,24.0,106.2,0,11,14,1,100024,Saturday,5,7,850,0.21186440677966104,0.8474576271186441,0,0.46761777173478364
2012R1504,2012,15,2012-07-07,14.5,9.0,1.6,S.C.G.,1900-01-01 16:40:00,19419,Sydney,4.2,10.7,15.12,16.14,110,Brisbane Lions,3.4,7.4,8.7,9.9,63,1.0,44.0,146.1,13.0,24.0,92.8,1.17,5.05,1.0,1.0,2.0,40.0,144.2,12.0,24.0,96.2,0,16,2,7,48000,Saturday,5,7,1000,0.8547008547008548,0.19801980198019803,0,0.4045625
2012R1506,2012,15,2012-07-07,13.3,0.0,0.0,Docklands,1900-01-01 19:40:00,45838,St Kilda,4.3,9.5,15.6,21.7,133,Essendon,3.5,5.6,7.8,8.14,62,8.0,28.0,121.3,6.0,40.0,127.6,2.93,1.4,0.0,1.0,9.0,24.0,116.4,4.0,40.0,138.4,0,15,5,4,53359,Saturday,5,7,1180,0.341296928327645,0.7142857142857143,0,0.8590490826289848
2012R1505,2012,15,2012-07-07,15.1,2.9,0.0,Football Park,1900-01-01 19:10:00,34829,Port Adelaide,2.1,4.6,7.8,8.1,58,Adelaide,5.2,9.6,13.8,17.14,116,15.0,16.0,81.8,3.0,44.0,123.3,3.73,1.27,0.0,1.0,15.0,16.0,84.9,5.0,40.0,119.3,1,13,1,5,51240,Saturday,5,7,1150,0.2680965147453083,0.7874015748031495,0,0.6797228727556597
2012R1507,2012,15,2012-07-08,14.6,0.2,0.0,M.C.G.,1900-01-01 13:10:00,26518,Hawthorn,5.6,11.11,20.2,28.25,193,Greater Western Sydney,1.2,2.4,3.5,4.7,31,5.0,40.0,152.6,17.0,4.0,44.0,1.0,21.0,1.0,0.0,6.0,36.0,138.7,17.0,4.0,47.5,0,10,9,1,100024,Sunday,6,7,790,1.0,0.047619047619047616,0,0.26511637207070304
